train_id,source,destination,travel_class,quota,current_wl,days_to_journey,day_of_week,is_weekend,historical_confirmation_rate,historical_cancellation_rate,confirmed
12951,Mumbai,Delhi,CC,GN,26,7,6,1,0.772,0.03,0
12840,Chennai,Howrah,2A,GN,20,29,6,1,0.768,0.108,1
12007,Chennai,Bengaluru,2A,GN,15,11,3,0,0.904,0.29,0
12622,New Delhi,Chennai,CC,GN,10,17,4,0,0.98,0.26,1
12951,Mumbai,Delhi,CC,GN,31,11,6,1,0.842,0.08,0
12839,Howrah,Chennai,SL,TQ,8,21,5,1,0.772,0.113,1
12621,Chennai,New Delhi,3A,GN,17,2,2,0,0.592,0.203,1
12952,Delhi,Mumbai,CC,GN,47,14,5,1,0.479,0.13,0
12839,Howrah,Chennai,SL,GN,52,11,4,0,0.76,0.255,1
12008,Bengaluru,Chennai,SL,GN,30,16,2,0,0.869,0.209,1
12008,Bengaluru,Chennai,CC,GN,59,20,1,0,0.664,0.155,0
12008,Bengaluru,Chennai,3A,GN,25,29,5,1,0.738,0.122,0
12008,Bengaluru,Chennai,CC,TQ,34,23,4,0,0.971,0.217,0
12007,Chennai,Bengaluru,CC,GN,43,18,1,0,0.919,0.114,0
12839,Howrah,Chennai,3A,GN,1,19,1,0,0.748,0.178,1
12840,Chennai,Howrah,3A,GN,7,13,4,0,0.927,0.248,1
12621,Chennai,New Delhi,3A,GN,8,20,2,0,0.71,0.123,0
12952,Delhi,Mumbai,SL,TQ,21,27,0,0,0.928,0.121,0
12840,Chennai,Howrah,2A,TQ,50,28,3,0,0.889,0.201,0
12839,Howrah,Chennai,3A,GN,48,11,5,1,0.734,0.195,0
12008,Bengaluru,Chennai,SL,GN,54,26,3,0,0.765,0.168,0
12840,Chennai,Howrah,CC,GN,47,24,1,0,0.889,0.124,0
12008,Bengaluru,Chennai,2A,GN,60,9,0,0,0.706,0.31,0
12621,Chennai,New Delhi,CC,TQ,15,17,1,0,0.739,0.162,1
12007,Chennai,Bengaluru,CC,GN,57,15,6,1,0.719,0.221,0
12840,Chennai,Howrah,2A,GN,36,27,2,0,0.813,0.102,1
12839,Howrah,Chennai,CC,GN,5,26,1,0,0.851,0.052,1
12622,New Delhi,Chennai,SL,TQ,43,8,5,1,0.98,0.106,0
12840,Chennai,Howrah,SL,GN,48,12,0,0,0.889,0.233,0
12952,Delhi,Mumbai,2A,GN,48,26,1,0,0.762,0.155,0
12007,Chennai,Bengaluru,SL,GN,40,3,1,0,0.975,0.192,0
12840,Chennai,Howrah,CC,GN,41,5,5,1,0.946,0.224,0
12840,Chennai,Howrah,3A,GN,49,15,1,0,0.659,0.307,0
12008,Bengaluru,Chennai,3A,GN,25,7,1,0,0.787,0.184,1
12952,Delhi,Mumbai,CC,GN,18,13,2,0,0.916,0.09,0
12839,Howrah,Chennai,2A,GN,33,21,6,1,0.726,0.168,0
12839,Howrah,Chennai,2A,GN,25,26,3,0,0.856,0.245,1
12951,Mumbai,Delhi,2A,TQ,41,19,1,0,0.79,0.29,0
12839,Howrah,Chennai,3A,GN,21,16,6,1,0.769,0.21,0
12621,Chennai,New Delhi,SL,GN,51,15,3,0,0.744,0.166,0
12952,Delhi,Mumbai,3A,GN,54,26,2,0,0.845,0.073,1
12952,Delhi,Mumbai,3A,GN,23,14,2,0,0.802,0.202,1
12621,Chennai,New Delhi,3A,GN,42,23,5,1,0.762,0.118,0
12008,Bengaluru,Chennai,SL,GN,59,14,1,0,0.825,0.178,0
12008,Bengaluru,Chennai,2A,GN,3,15,3,0,0.662,0.289,0
12839,Howrah,Chennai,SL,GN,17,24,1,0,0.825,0.167,1
12839,Howrah,Chennai,CC,TQ,50,24,2,0,0.884,0.137,0
12007,Chennai,Bengaluru,CC,GN,47,20,3,0,0.799,0.11,0
12952,Delhi,Mumbai,CC,GN,19,30,1,0,0.761,0.086,1
12951,Mumbai,Delhi,2A,TQ,44,14,2,0,0.785,0.312,0
12951,Mumbai,Delhi,3A,GN,2,4,3,0,0.88,0.131,0
12008,Bengaluru,Chennai,SL,GN,28,21,3,0,0.819,0.176,1
12839,Howrah,Chennai,CC,GN,47,15,3,0,0.899,0.243,0
12952,Delhi,Mumbai,3A,GN,14,17,1,0,0.701,0.107,1
12008,Bengaluru,Chennai,CC,GN,6,4,1,0,0.632,0.203,1
12839,Howrah,Chennai,3A,GN,56,19,0,0,0.838,0.15,0
12952,Delhi,Mumbai,2A,GN,34,10,6,1,0.807,0.144,0
12951,Mumbai,Delhi,SL,GN,5,24,6,1,0.735,0.147,0
12839,Howrah,Chennai,SL,TQ,4,11,5,1,0.713,0.03,1
12622,New Delhi,Chennai,SL,GN,39,17,1,0,0.851,0.276,0
12952,Delhi,Mumbai,CC,GN,46,13,4,0,0.729,0.152,0
12621,Chennai,New Delhi,SL,GN,55,18,2,0,0.703,0.184,0
12622,New Delhi,Chennai,SL,TQ,56,17,4,0,0.777,0.2,0
12951,Mumbai,Delhi,SL,GN,38,24,2,0,0.93,0.31,1
12952,Delhi,Mumbai,2A,GN,36,10,2,0,0.649,0.183,0
12951,Mumbai,Delhi,SL,GN,7,10,0,0,0.74,0.246,1
12622,New Delhi,Chennai,2A,GN,12,20,5,1,0.767,0.124,0
12839,Howrah,Chennai,2A,TQ,27,13,2,0,0.77,0.148,0
12622,New Delhi,Chennai,2A,GN,52,23,5,1,0.775,0.084,0
12952,Delhi,Mumbai,SL,GN,34,2,2,0,0.796,0.13,0
12839,Howrah,Chennai,2A,GN,14,19,1,0,0.969,0.203,1
12951,Mumbai,Delhi,CC,GN,13,13,2,0,0.725,0.143,1
12007,Chennai,Bengaluru,SL,GN,30,8,6,1,0.715,0.207,1
12008,Bengaluru,Chennai,SL,GN,56,24,5,1,0.963,0.248,1
12839,Howrah,Chennai,SL,TQ,3,6,5,1,0.802,0.182,0
12840,Chennai,Howrah,2A,TQ,33,4,1,0,0.733,0.163,0
12839,Howrah,Chennai,3A,GN,22,11,2,0,0.765,0.119,1
12839,Howrah,Chennai,SL,GN,48,4,1,0,0.744,0.175,0
12622,New Delhi,Chennai,SL,GN,37,11,4,0,0.861,0.183,0
12952,Delhi,Mumbai,3A,TQ,55,8,6,1,0.871,0.137,0
12952,Delhi,Mumbai,SL,GN,3,22,2,0,0.81,0.272,1
12840,Chennai,Howrah,SL,TQ,39,4,4,0,0.806,0.175,0
12951,Mumbai,Delhi,2A,GN,18,8,0,0,0.803,0.142,1
12007,Chennai,Bengaluru,CC,GN,48,9,4,0,0.812,0.204,1
12008,Bengaluru,Chennai,2A,GN,46,26,4,0,0.756,0.03,0
12839,Howrah,Chennai,2A,GN,41,18,2,0,0.77,0.148,0
12951,Mumbai,Delhi,2A,GN,42,29,5,1,0.868,0.164,1
12007,Chennai,Bengaluru,SL,GN,23,15,6,1,0.786,0.03,0
12951,Mumbai,Delhi,SL,TQ,8,2,0,0,0.841,0.16,1
12951,Mumbai,Delhi,CC,TQ,58,3,1,0,0.758,0.163,0
12840,Chennai,Howrah,3A,GN,23,3,4,0,0.731,0.173,1
12840,Chennai,Howrah,3A,GN,19,27,0,0,0.672,0.261,1
12840,Chennai,Howrah,CC,GN,18,24,4,0,0.783,0.135,1
12621,Chennai,New Delhi,SL,GN,41,17,2,0,0.772,0.25,0
12840,Chennai,Howrah,SL,TQ,21,22,5,1,0.778,0.077,1
12621,Chennai,New Delhi,SL,GN,7,17,5,1,0.659,0.288,1
12007,Chennai,Bengaluru,CC,TQ,41,13,4,0,0.651,0.243,0
12622,New Delhi,Chennai,3A,GN,8,24,2,0,0.873,0.128,0
12951,Mumbai,Delhi,3A,GN,54,30,6,1,0.747,0.188,1
12008,Bengaluru,Chennai,CC,GN,12,3,6,1,0.708,0.145,1
12840,Chennai,Howrah,CC,GN,47,28,5,1,0.758,0.163,0
12008,Bengaluru,Chennai,2A,GN,53,22,3,0,0.757,0.205,0
12007,Chennai,Bengaluru,CC,GN,28,11,2,0,0.666,0.224,0
12952,Delhi,Mumbai,CC,TQ,9,17,2,0,0.746,0.206,1
12839,Howrah,Chennai,CC,GN,42,14,2,0,0.899,0.254,0
12840,Chennai,Howrah,CC,GN,29,3,3,0,0.83,0.121,0
12840,Chennai,Howrah,3A,GN,59,8,4,0,0.717,0.22,0
12951,Mumbai,Delhi,3A,GN,14,17,4,0,0.82,0.233,0
12840,Chennai,Howrah,SL,TQ,26,13,5,1,0.632,0.197,0
12007,Chennai,Bengaluru,3A,GN,20,12,6,1,0.685,0.135,1
12951,Mumbai,Delhi,CC,GN,16,4,5,1,0.747,0.208,0
12951,Mumbai,Delhi,CC,GN,47,2,3,0,0.656,0.25,0
12952,Delhi,Mumbai,2A,GN,14,14,6,1,0.756,0.173,0
12839,Howrah,Chennai,2A,GN,14,29,3,0,0.67,0.093,0
12951,Mumbai,Delhi,2A,GN,38,30,4,0,0.675,0.291,0
12621,Chennai,New Delhi,SL,GN,8,29,1,0,0.739,0.103,0
12951,Mumbai,Delhi,CC,GN,29,16,1,0,0.916,0.069,0
12621,Chennai,New Delhi,3A,GN,34,21,4,0,0.827,0.1,0
12840,Chennai,Howrah,2A,GN,38,14,1,0,0.802,0.244,0
12007,Chennai,Bengaluru,3A,GN,47,8,2,0,0.762,0.163,0
12622,New Delhi,Chennai,3A,GN,16,26,0,0,0.601,0.179,1
12621,Chennai,New Delhi,2A,GN,14,16,6,1,0.728,0.286,1
12622,New Delhi,Chennai,3A,GN,59,20,3,0,0.64,0.287,1
12952,Delhi,Mumbai,3A,GN,57,27,0,0,0.765,0.275,0
12622,New Delhi,Chennai,SL,GN,7,16,6,1,0.767,0.194,1
12840,Chennai,Howrah,SL,GN,7,5,4,0,0.835,0.271,1
12839,Howrah,Chennai,3A,TQ,13,7,3,0,0.574,0.124,0
12840,Chennai,Howrah,SL,GN,36,30,3,0,0.808,0.03,0
12952,Delhi,Mumbai,SL,GN,53,23,6,1,0.953,0.136,0
12840,Chennai,Howrah,2A,GN,17,16,3,0,0.733,0.138,0
12840,Chennai,Howrah,SL,GN,59,15,2,0,0.88,0.254,0
12007,Chennai,Bengaluru,3A,GN,28,17,2,0,0.878,0.069,1
12621,Chennai,New Delhi,CC,TQ,49,7,5,1,0.759,0.11,0
12952,Delhi,Mumbai,CC,GN,20,20,6,1,0.648,0.061,1
12839,Howrah,Chennai,CC,GN,26,28,6,1,0.803,0.217,1
12008,Bengaluru,Chennai,CC,GN,29,22,3,0,0.793,0.217,1
12952,Delhi,Mumbai,CC,GN,53,20,5,1,0.81,0.064,0
12007,Chennai,Bengaluru,SL,GN,57,13,3,0,0.933,0.209,0
12008,Bengaluru,Chennai,CC,GN,46,10,5,1,0.705,0.123,0
12008,Bengaluru,Chennai,SL,GN,18,22,3,0,0.797,0.151,1
12839,Howrah,Chennai,CC,GN,47,16,5,1,0.98,0.195,0
12007,Chennai,Bengaluru,2A,GN,6,24,6,1,0.771,0.071,1
12839,Howrah,Chennai,2A,GN,41,5,4,0,0.893,0.18,1
12952,Delhi,Mumbai,SL,GN,26,28,1,0,0.846,0.249,1
12008,Bengaluru,Chennai,2A,GN,54,30,2,0,0.901,0.191,1
12952,Delhi,Mumbai,SL,GN,28,11,0,0,0.747,0.28,0
12622,New Delhi,Chennai,3A,GN,24,28,5,1,0.82,0.291,1
12621,Chennai,New Delhi,3A,GN,5,17,0,0,0.718,0.17,1
12952,Delhi,Mumbai,2A,GN,33,9,5,1,0.857,0.143,1
12839,Howrah,Chennai,3A,GN,32,10,2,0,0.8,0.168,1
12951,Mumbai,Delhi,2A,TQ,38,8,0,0,0.889,0.174,0
12007,Chennai,Bengaluru,2A,GN,21,25,6,1,0.783,0.324,1
12622,New Delhi,Chennai,2A,GN,51,14,2,0,0.948,0.166,0
12952,Delhi,Mumbai,3A,GN,24,5,4,0,0.854,0.218,1
12952,Delhi,Mumbai,SL,GN,7,4,3,0,0.835,0.087,1
12840,Chennai,Howrah,3A,GN,37,9,6,1,0.856,0.254,1
12008,Bengaluru,Chennai,3A,GN,36,6,2,0,0.609,0.253,0
12007,Chennai,Bengaluru,CC,GN,32,12,4,0,0.98,0.132,1
12007,Chennai,Bengaluru,3A,TQ,2,28,6,1,0.67,0.198,1
12008,Bengaluru,Chennai,SL,GN,29,5,1,0,0.805,0.157,0
12621,Chennai,New Delhi,CC,GN,31,17,3,0,0.731,0.332,1
12008,Bengaluru,Chennai,3A,GN,42,7,4,0,0.695,0.109,1
12951,Mumbai,Delhi,3A,GN,47,17,5,1,0.95,0.131,1
12839,Howrah,Chennai,SL,GN,15,10,0,0,0.859,0.276,1
12952,Delhi,Mumbai,SL,GN,53,22,4,0,0.907,0.03,0
12007,Chennai,Bengaluru,2A,GN,50,25,5,1,0.774,0.278,1
12951,Mumbai,Delhi,CC,GN,5,15,6,1,0.832,0.137,1
12839,Howrah,Chennai,2A,TQ,60,30,2,0,0.509,0.124,0
12840,Chennai,Howrah,SL,GN,54,8,5,1,0.513,0.242,0
12007,Chennai,Bengaluru,2A,GN,25,12,4,0,0.75,0.168,0
12008,Bengaluru,Chennai,CC,GN,10,4,1,0,0.883,0.162,0
12621,Chennai,New Delhi,2A,GN,32,23,4,0,0.685,0.277,0
12839,Howrah,Chennai,2A,GN,57,26,0,0,0.68,0.152,0
12008,Bengaluru,Chennai,3A,GN,15,27,1,0,0.859,0.218,1
12622,New Delhi,Chennai,SL,GN,25,12,0,0,0.823,0.098,1
12952,Delhi,Mumbai,CC,GN,28,18,6,1,0.907,0.104,1
12007,Chennai,Bengaluru,2A,GN,33,26,5,1,0.867,0.255,0
12621,Chennai,New Delhi,3A,GN,52,4,4,0,0.734,0.252,0
12952,Delhi,Mumbai,SL,TQ,20,5,3,0,0.847,0.191,0
12952,Delhi,Mumbai,CC,GN,51,25,0,0,0.83,0.086,0
12951,Mumbai,Delhi,SL,GN,19,18,0,0,0.98,0.233,1
12952,Delhi,Mumbai,SL,GN,9,6,5,1,0.824,0.259,1
12007,Chennai,Bengaluru,CC,GN,26,6,2,0,0.859,0.216,0
12952,Delhi,Mumbai,3A,GN,13,10,3,0,0.815,0.077,1
12839,Howrah,Chennai,CC,GN,36,25,6,1,0.769,0.179,1
12839,Howrah,Chennai,SL,GN,57,1,1,0,0.663,0.232,0
12952,Delhi,Mumbai,CC,TQ,16,9,2,0,0.925,0.083,0
12622,New Delhi,Chennai,SL,GN,10,9,4,0,0.737,0.075,1
12008,Bengaluru,Chennai,3A,GN,60,1,1,0,0.689,0.249,0
12007,Chennai,Bengaluru,2A,GN,8,24,2,0,0.697,0.154,1
12840,Chennai,Howrah,3A,GN,49,18,5,1,0.814,0.191,1
12840,Chennai,Howrah,3A,GN,3,6,6,1,0.797,0.067,0
12840,Chennai,Howrah,SL,GN,46,14,5,1,0.98,0.206,0
12951,Mumbai,Delhi,CC,GN,32,24,1,0,0.572,0.373,0
12951,Mumbai,Delhi,SL,GN,31,10,4,0,0.654,0.193,1
12840,Chennai,Howrah,3A,TQ,50,1,0,0,0.689,0.126,0
12952,Delhi,Mumbai,3A,TQ,6,28,3,0,0.649,0.214,1
12952,Delhi,Mumbai,CC,GN,8,19,2,0,0.876,0.083,1
12839,Howrah,Chennai,SL,GN,31,29,6,1,0.663,0.314,1
12840,Chennai,Howrah,3A,GN,23,30,2,0,0.802,0.139,0
12952,Delhi,Mumbai,CC,GN,38,28,1,0,0.716,0.03,1
12622,New Delhi,Chennai,SL,GN,15,19,3,0,0.741,0.119,0
12007,Chennai,Bengaluru,2A,GN,22,16,3,0,0.862,0.186,1
12622,New Delhi,Chennai,CC,GN,1,29,0,0,0.672,0.091,1
12008,Bengaluru,Chennai,2A,GN,19,15,0,0,0.926,0.153,0
12007,Chennai,Bengaluru,SL,GN,34,21,6,1,0.692,0.131,0
12952,Delhi,Mumbai,2A,GN,38,23,6,1,0.767,0.246,0
12951,Mumbai,Delhi,3A,TQ,33,5,1,0,0.777,0.112,0
12840,Chennai,Howrah,CC,GN,23,12,2,0,0.763,0.137,0
12952,Delhi,Mumbai,SL,GN,27,2,1,0,0.971,0.196,1
12840,Chennai,Howrah,3A,GN,56,18,6,1,0.743,0.335,0
12007,Chennai,Bengaluru,3A,TQ,44,3,2,0,0.908,0.047,0
12007,Chennai,Bengaluru,2A,GN,20,13,2,0,0.895,0.075,1
12621,Chennai,New Delhi,SL,GN,31,28,3,0,0.75,0.118,0
12840,Chennai,Howrah,CC,GN,41,28,1,0,0.892,0.03,1
12952,Delhi,Mumbai,2A,GN,1,8,6,1,0.901,0.236,1
12622,New Delhi,Chennai,CC,GN,30,24,4,0,0.855,0.068,1
12840,Chennai,Howrah,3A,GN,7,27,1,0,0.765,0.288,1
12952,Delhi,Mumbai,SL,GN,11,8,0,0,0.848,0.151,1
12008,Bengaluru,Chennai,CC,GN,13,27,2,0,0.649,0.159,1
12621,Chennai,New Delhi,3A,GN,6,10,2,0,0.956,0.282,1
12621,Chennai,New Delhi,3A,GN,58,16,5,1,0.783,0.23,0
12622,New Delhi,Chennai,3A,GN,24,8,3,0,0.914,0.126,1
12839,Howrah,Chennai,3A,GN,26,10,1,0,0.715,0.09,0
12007,Chennai,Bengaluru,3A,GN,31,2,4,0,0.674,0.145,0
12621,Chennai,New Delhi,SL,GN,35,26,6,1,0.898,0.176,1
12621,Chennai,New Delhi,2A,TQ,3,4,0,0,0.72,0.323,1
12952,Delhi,Mumbai,CC,GN,6,7,5,1,0.913,0.274,1
12839,Howrah,Chennai,3A,GN,33,25,6,1,0.755,0.228,0
12007,Chennai,Bengaluru,3A,GN,34,10,6,1,0.629,0.293,0
12840,Chennai,Howrah,CC,GN,17,23,1,0,0.64,0.166,1
12839,Howrah,Chennai,3A,GN,37,20,4,0,0.73,0.261,1
12839,Howrah,Chennai,3A,GN,12,16,0,0,0.856,0.059,0
12952,Delhi,Mumbai,3A,GN,54,16,0,0,0.658,0.205,0
12008,Bengaluru,Chennai,CC,GN,39,6,4,0,0.8,0.167,1
12839,Howrah,Chennai,2A,GN,23,13,6,1,0.671,0.193,0
12840,Chennai,Howrah,SL,GN,59,3,5,1,0.98,0.275,0
12951,Mumbai,Delhi,2A,GN,9,24,4,0,0.725,0.18,0
12008,Bengaluru,Chennai,CC,GN,20,4,5,1,0.781,0.212,0
12008,Bengaluru,Chennai,3A,GN,10,16,3,0,0.886,0.041,1
12952,Delhi,Mumbai,SL,GN,27,14,0,0,0.897,0.18,0
12008,Bengaluru,Chennai,CC,GN,9,27,3,0,0.627,0.178,1
12007,Chennai,Bengaluru,CC,GN,48,18,6,1,0.715,0.127,0
12008,Bengaluru,Chennai,CC,GN,45,23,6,1,0.847,0.198,0
12621,Chennai,New Delhi,CC,GN,45,29,4,0,0.777,0.175,0
12622,New Delhi,Chennai,CC,GN,21,13,2,0,0.581,0.15,0
12008,Bengaluru,Chennai,3A,GN,46,21,6,1,0.756,0.165,0
12951,Mumbai,Delhi,3A,GN,44,5,3,0,0.823,0.122,1
12951,Mumbai,Delhi,CC,GN,16,6,4,0,0.855,0.168,1
12952,Delhi,Mumbai,3A,GN,23,17,4,0,0.761,0.207,0
12008,Bengaluru,Chennai,SL,GN,14,16,2,0,0.782,0.124,0
12839,Howrah,Chennai,2A,TQ,3,23,3,0,0.976,0.146,1
12951,Mumbai,Delhi,2A,GN,22,10,3,0,0.811,0.253,0
12952,Delhi,Mumbai,SL,GN,14,13,4,0,0.599,0.179,1
12840,Chennai,Howrah,3A,GN,18,18,5,1,0.68,0.212,0
12840,Chennai,Howrah,SL,GN,36,7,1,0,0.708,0.054,1
12839,Howrah,Chennai,CC,TQ,25,7,6,1,0.931,0.207,1
12952,Delhi,Mumbai,SL,GN,60,25,2,0,0.827,0.152,0
12951,Mumbai,Delhi,3A,GN,41,25,1,0,0.83,0.066,0
12621,Chennai,New Delhi,SL,GN,9,12,1,0,0.704,0.176,0
12622,New Delhi,Chennai,3A,GN,56,22,2,0,0.901,0.108,0
12839,Howrah,Chennai,CC,GN,30,8,6,1,0.733,0.157,0
12840,Chennai,Howrah,2A,GN,55,3,3,0,0.735,0.327,0
12952,Delhi,Mumbai,CC,TQ,57,17,6,1,0.762,0.136,0
12622,New Delhi,Chennai,SL,GN,45,26,1,0,0.824,0.111,0
12621,Chennai,New Delhi,3A,GN,10,24,0,0,0.824,0.171,0
12951,Mumbai,Delhi,2A,GN,38,26,5,1,0.68,0.275,1
12951,Mumbai,Delhi,CC,GN,43,27,2,0,0.821,0.173,1
12622,New Delhi,Chennai,CC,GN,44,15,1,0,0.899,0.16,0
12007,Chennai,Bengaluru,SL,GN,1,6,1,0,0.806,0.202,0
12622,New Delhi,Chennai,3A,GN,12,22,2,0,0.769,0.241,1
12840,Chennai,Howrah,3A,GN,42,11,4,0,0.698,0.307,0
12621,Chennai,New Delhi,2A,GN,7,2,6,1,0.796,0.109,0
12008,Bengaluru,Chennai,SL,GN,60,25,5,1,0.848,0.03,0
12622,New Delhi,Chennai,CC,GN,30,9,6,1,0.87,0.286,0
12008,Bengaluru,Chennai,3A,GN,26,28,2,0,0.653,0.157,1
12839,Howrah,Chennai,CC,GN,52,28,6,1,0.873,0.277,1
12008,Bengaluru,Chennai,3A,GN,15,17,2,0,0.733,0.164,1
12951,Mumbai,Delhi,SL,GN,17,4,5,1,0.893,0.123,1
12840,Chennai,Howrah,2A,GN,35,30,4,0,0.882,0.146,0
12839,Howrah,Chennai,3A,GN,58,24,4,0,0.649,0.189,1
12007,Chennai,Bengaluru,3A,GN,37,22,0,0,0.713,0.129,0
12840,Chennai,Howrah,CC,GN,32,17,3,0,0.808,0.167,1
12622,New Delhi,Chennai,2A,GN,44,29,2,0,0.959,0.155,1
12952,Delhi,Mumbai,2A,TQ,19,17,5,1,0.646,0.259,1
12951,Mumbai,Delhi,SL,GN,4,9,1,0,0.78,0.268,0
12007,Chennai,Bengaluru,3A,GN,59,25,1,0,0.8,0.188,0
12007,Chennai,Bengaluru,CC,GN,22,11,0,0,0.798,0.087,0
12839,Howrah,Chennai,3A,GN,52,29,1,0,0.782,0.221,0
12008,Bengaluru,Chennai,3A,GN,49,30,3,0,0.716,0.271,0
12621,Chennai,New Delhi,3A,GN,35,20,0,0,0.928,0.216,1
12952,Delhi,Mumbai,2A,GN,5,2,4,0,0.764,0.109,1
12840,Chennai,Howrah,3A,GN,4,12,2,0,0.663,0.271,1
12952,Delhi,Mumbai,SL,GN,54,24,3,0,0.672,0.214,0
12008,Bengaluru,Chennai,CC,GN,52,28,2,0,0.789,0.257,0
12839,Howrah,Chennai,SL,GN,50,11,4,0,0.625,0.039,0
12840,Chennai,Howrah,CC,GN,31,6,0,0,0.862,0.112,0
12621,Chennai,New Delhi,SL,GN,9,5,6,1,0.871,0.168,1
12951,Mumbai,Delhi,3A,GN,60,22,6,1,0.626,0.07,0
12007,Chennai,Bengaluru,2A,GN,6,20,3,0,0.695,0.254,1
12840,Chennai,Howrah,CC,GN,43,10,0,0,0.895,0.235,1
12007,Chennai,Bengaluru,CC,GN,14,7,2,0,0.791,0.195,0
12008,Bengaluru,Chennai,CC,GN,7,30,1,0,0.897,0.148,1
12951,Mumbai,Delhi,3A,GN,51,6,2,0,0.721,0.279,0
12622,New Delhi,Chennai,2A,GN,8,7,1,0,0.619,0.116,0
12008,Bengaluru,Chennai,3A,TQ,18,11,5,1,0.701,0.092,0
12622,New Delhi,Chennai,2A,GN,44,18,6,1,0.98,0.284,0
12839,Howrah,Chennai,2A,GN,40,22,0,0,0.603,0.217,0
12007,Chennai,Bengaluru,3A,GN,6,14,2,0,0.806,0.126,1
12839,Howrah,Chennai,2A,GN,15,7,3,0,0.899,0.177,1
12008,Bengaluru,Chennai,CC,GN,42,25,6,1,0.69,0.179,1
12007,Chennai,Bengaluru,2A,GN,8,24,0,0,0.744,0.18,0
12622,New Delhi,Chennai,CC,GN,15,6,0,0,0.785,0.243,1
12008,Bengaluru,Chennai,SL,GN,34,11,5,1,0.725,0.126,0
12840,Chennai,Howrah,2A,GN,21,6,0,0,0.883,0.154,1
12007,Chennai,Bengaluru,2A,GN,16,3,3,0,0.629,0.107,0
12008,Bengaluru,Chennai,CC,GN,35,16,1,0,0.98,0.257,1
12952,Delhi,Mumbai,SL,GN,36,3,5,1,0.637,0.097,0
12621,Chennai,New Delhi,CC,GN,21,13,6,1,0.867,0.168,1
12622,New Delhi,Chennai,CC,GN,57,2,0,0,0.98,0.171,0
12008,Bengaluru,Chennai,SL,GN,4,23,5,1,0.829,0.254,1
12952,Delhi,Mumbai,3A,TQ,12,16,4,0,0.902,0.213,1
12840,Chennai,Howrah,2A,GN,8,10,6,1,0.769,0.181,0
12621,Chennai,New Delhi,3A,TQ,23,15,5,1,0.846,0.251,1
12622,New Delhi,Chennai,2A,GN,23,6,1,0,0.765,0.177,0
12951,Mumbai,Delhi,CC,GN,11,11,3,0,0.843,0.125,1
12622,New Delhi,Chennai,3A,GN,35,8,2,0,0.906,0.259,1
12622,New Delhi,Chennai,CC,GN,5,1,5,1,0.803,0.285,0
12840,Chennai,Howrah,CC,GN,15,16,2,0,0.866,0.179,1
12952,Delhi,Mumbai,CC,GN,22,4,1,0,0.806,0.223,0
12008,Bengaluru,Chennai,3A,GN,60,2,3,0,0.98,0.253,0
12007,Chennai,Bengaluru,CC,GN,13,10,6,1,0.648,0.157,1
12622,New Delhi,Chennai,2A,GN,25,11,1,0,0.724,0.216,0
12839,Howrah,Chennai,SL,GN,37,2,6,1,0.825,0.253,1
12008,Bengaluru,Chennai,SL,GN,39,9,1,0,0.62,0.192,1
12621,Chennai,New Delhi,SL,GN,34,7,6,1,0.8,0.213,0
12952,Delhi,Mumbai,2A,GN,18,28,5,1,0.602,0.26,0
12951,Mumbai,Delhi,3A,GN,29,7,1,0,0.79,0.151,0
12952,Delhi,Mumbai,2A,GN,36,4,5,1,0.841,0.174,0
12008,Bengaluru,Chennai,SL,GN,9,9,0,0,0.731,0.236,0
12952,Delhi,Mumbai,3A,GN,12,28,5,1,0.77,0.222,1
12951,Mumbai,Delhi,2A,GN,32,30,2,0,0.737,0.215,1
12007,Chennai,Bengaluru,2A,GN,2,3,1,0,0.761,0.135,0
12952,Delhi,Mumbai,3A,TQ,1,17,1,0,0.82,0.191,0
12952,Delhi,Mumbai,2A,GN,59,10,5,1,0.594,0.143,0
12621,Chennai,New Delhi,3A,GN,39,21,2,0,0.669,0.17,1
12951,Mumbai,Delhi,2A,TQ,28,25,1,0,0.939,0.107,1
12622,New Delhi,Chennai,3A,GN,26,26,6,1,0.824,0.219,1
12008,Bengaluru,Chennai,SL,GN,43,8,6,1,0.939,0.28,0
12007,Chennai,Bengaluru,3A,TQ,49,22,4,0,0.672,0.141,0
12622,New Delhi,Chennai,CC,GN,27,27,1,0,0.486,0.131,0
12840,Chennai,Howrah,SL,GN,44,8,2,0,0.827,0.147,0
12008,Bengaluru,Chennai,2A,GN,24,28,0,0,0.697,0.119,1
12951,Mumbai,Delhi,2A,GN,25,1,2,0,0.792,0.261,1
12839,Howrah,Chennai,2A,GN,36,21,1,0,0.656,0.173,1
12007,Chennai,Bengaluru,3A,GN,44,28,3,0,0.836,0.235,1
12840,Chennai,Howrah,3A,GN,24,13,2,0,0.563,0.175,0
12951,Mumbai,Delhi,SL,GN,53,28,1,0,0.817,0.106,1
12839,Howrah,Chennai,SL,GN,50,7,4,0,0.816,0.188,0
12008,Bengaluru,Chennai,CC,GN,55,7,3,0,0.638,0.167,1
12622,New Delhi,Chennai,2A,TQ,3,25,0,0,0.781,0.21,0
12839,Howrah,Chennai,CC,GN,22,17,4,0,0.921,0.151,1
12007,Chennai,Bengaluru,SL,GN,5,15,1,0,0.904,0.192,1
12008,Bengaluru,Chennai,3A,GN,6,11,4,0,0.835,0.2,1
12007,Chennai,Bengaluru,3A,GN,19,13,0,0,0.758,0.155,0
